RUNDATE,SOURCE_FILE,REPORT_NAME,YEAR,MONTH,ROW_NAME,CURRENT_MONTH,CALENDAR_YTD,FISCAL_YTD,CURRENCY
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Live! Casino & Hotel,2025,November,Race Tracks Facility Renewal Account (1%),420921.56,4721703.63,2136560.44,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Live! Casino & Hotel,2025,November,Lottery (1%),420319.54,4714983.73,2133549.36,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Live! Casino & Hotel,2025,November,"Small, Minority, Women Business / Commerce (1.5%)",631482.68,7083675.45,3205342.52,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Live! Casino & Hotel,2025,November,General Fund (0%),0.0,0.0,0.0,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Live! Casino & Hotel,2025,November,Total,42072089.31,471946367.98,213555674.83,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,November,Gross Terminal Revenue,10753048.06,117679149.8,53756941.99,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,November,Education Trust Fund (38%),4088326.62,44748445.92,20442981.21,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,November,Horseshoe Casino (47%),5051285.51,55272126.53,25247032.01,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,November,Purse Dedication (6%),645408.17,7063904.24,3227010.63,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,November,Local Impact Grants (5.5%),591642.93,6475508.46,2958225.91,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,November,Race Tracks Facility Renewal Account (1%),107558.64,1177185.91,537768.68,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,November,Lottery (1%),107474.15,1176002.7,537170.9,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,November,"Small, Minority, Women Business / Commerce (1.5%)",161352.04,1765976.04,806752.65,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,November,General Fund (0%),0.0,0.0,0.0,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,November,Total,10753048.06,117679149.8,53756941.99,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Hollywood Casino Perryville,2025,November,Gross Terminal Revenue,5585250.09,68395588.51,29294777.39,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Hollywood Casino Perryville,2025,November,Education Trust Fund (43%),2402838.47,29434802.81,12607086.51,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Hollywood Casino Perryville,2025,November,Hollywood Casino (42%),2344324.48,28695180.44,12290852.73,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Hollywood Casino Perryville,2025,November,Purse Dedication (6%),335256.01,4106684.54,1758920.34,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Hollywood Casino Perryville,2025,November,Local Impact Grants (5.5%),307329.76,3764706.6,1612446.45,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Hollywood Casino Perryville,2025,November,Race Tracks Facility Renewal Account (1%),55870.13,684324.53,293101.98,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Hollywood Casino Perryville,2025,November,Lottery (1%),55817.24,683218.47,292639.29,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Hollywood Casino Perryville,2025,November,"Small, Minority, Women Business / Commerce (1.5%)",83814.0,1026671.12,439730.09,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Hollywood Casino Perryville,2025,November,General Fund (0%),0.0,0.0,0.0,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Hollywood Casino Perryville,2025,November,Total,5585250.09,68395588.51,29294777.39,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Ocean Downs Casino,2025,November,Gross Terminal Revenue,5961873.54,80102701.12,39537200.62,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Ocean Downs Casino,2025,November,Education Trust Fund (32%),1910263.6,25666744.83,12665043.38,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Ocean Downs Casino,2025,November,Ocean Downs Casino (53%),3156858.25,42414079.53,20939067.4,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Ocean Downs Casino,2025,November,Purse Dedication (6%),357933.91,4809207.52,2373413.09,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Ocean Downs Casino,2025,November,Local Impact Grants (5.5%),328124.54,4408694.0,2175727.09,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Ocean Downs Casino,2025,November,Race Tracks Facility Renewal Account (1%),59646.42,801407.69,395519.63,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Ocean Downs Casino,2025,November,Lottery (1%),59563.35,800265.66,395076.76,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Ocean Downs Casino,2025,November,"Small, Minority, Women Business / Commerce (1.5%)",89483.47,1202301.89,593353.27,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Ocean Downs Casino,2025,November,General Fund (0%),0.0,0.0,0.0,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Ocean Downs Casino,2025,November,Total,5961873.54,80102701.12,39537200.62,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Rocky Gap Resort Casino,2025,November,Gross Terminal Revenue,3972663.86,43982336.29,21225654.53,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Rocky Gap Resort Casino,2025,November,Education Trust Fund (27%),1076134.11,11909093.38,5745122.58,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Rocky Gap Resort Casino,2025,November,Rocky Gap Resort Casino (58%),2300026.63,25470077.69,12294246.1,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Rocky Gap Resort Casino,2025,November,Purse Dedication (6%),238643.86,2641676.55,1274686.41,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Rocky Gap Resort Casino,2025,November,Local Impact Grants (5.5%),218780.54,2421764.89,1168558.15,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Rocky Gap Resort Casino,2025,November,Race Tracks Facility Renewal Account (1%),39762.14,440165.38,212399.92,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Rocky Gap Resort Casino,2025,November,Lottery (1%),39655.61,439139.26,211969.77,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Rocky Gap Resort Casino,2025,November,"Small, Minority, Women Business / Commerce (1.5%)",59660.97,660419.14,318671.6,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Rocky Gap Resort Casino,2025,November,General Fund (0%),0.0,0.0,0.0,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Rocky Gap Resort Casino,2025,November,Total,3972663.86,43982336.29,21225654.53,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - MGM National Harbor,2025,November,Gross Terminal Revenue,25859629.11,294034757.35,129522730.6,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - MGM National Harbor,2025,November,Non-Banked Games,2103968.0,22622376.06,10456717.0,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - MGM National Harbor,2025,November,Banked Games,23755661.11,271412381.29,119066013.6,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - MGM National Harbor,2025,November,Total,25859629.11,294034757.35,129522730.6,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - MGM National Harbor,2025,November,Education Trust Fund (15%),3878944.37,44105213.61,19428409.59,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - MGM National Harbor,2025,November,Local Jurisdictions (5%),1292981.45,14701737.84,6476136.52,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - MGM National Harbor,2025,November,MGM National Harbor (80%),20687703.29,235227805.9,103618184.49,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Live! Casino & Hotel,2025,November,Gross Terminal Revenue,15521727.92,180789409.41,81472925.14,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Live! Casino & Hotel,2025,November,Non-Banked Games,1363882.0,15005933.0,6974597.0,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Live! Casino & Hotel,2025,November,Banked Games,14157845.92,165783476.41,74498328.14,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Live! Casino & Hotel,2025,November,Total,15521727.92,180789409.41,81472925.14,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Live! Casino & Hotel,2025,November,Education Trust Fund (20%) after 12/8/16 (15%),2328259.19,27118411.41,12220938.77,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Live! Casino & Hotel,2025,November,Local Jurisdictions (5%),776086.39,9039470.48,4073646.26,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Live! Casino & Hotel,2025,November,Live! Casino & Hotel (80%),12417382.34,144631527.52,65178340.11,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Horseshoe Casino,2025,November,Gross Terminal Revenue,3943009.73,45776547.96,19931637.4,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Horseshoe Casino,2025,November,Non-Banked Games,245888.0,3250985.0,1346475.0,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Horseshoe Casino,2025,November,Banked Games,3697121.73,42525562.96,18585162.4,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Horseshoe Casino,2025,November,Total,3943009.73,45776547.96,19931637.4,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Horseshoe Casino,2025,November,Education Trust Fund (20%) after 12/8/16 (15%),591451.46,6866482.2,2989745.62,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Horseshoe Casino,2025,November,Local Jurisdictions (5%),197150.49,2288827.39,996581.85,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Horseshoe Casino,2025,November,Horseshoe Casino (80%),3154407.78,36621238.37,15945309.93,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Hollywood Casino Perryville,2025,November,Gross Terminal Revenue,1018322.6,10773086.06,4448290.15,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Hollywood Casino Perryville,2025,November,Non-Banked Games,106632.0,1302388.0,512186.0,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Hollywood Casino Perryville,2025,November,Banked Games,911690.6,9470698.06,3936104.15,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Hollywood Casino Perryville,2025,November,Total,1018322.6,10773086.06,4448290.15,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Hollywood Casino Perryville,2025,November,Education Trust Fund (20%) after 12/8/16 (15%),152748.39,1615962.92,667243.52,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Hollywood Casino Perryville,2025,November,Local Jurisdictions (5%),50916.13,538654.29,222414.51,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Hollywood Casino Perryville,2025,November,Hollywood Casino (80%),814658.08,8618468.85,3558632.12,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Ocean Downs Casino,2025,November,Gross Terminal Revenue,490648.0,7918358.67,3972763.97,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Ocean Downs Casino,2025,November,Non-Banked Games,0.0,0.0,0.0,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Ocean Downs Casino,2025,November,Banked Games,490648.0,7918358.67,3972763.97,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Ocean Downs Casino,2025,November,Total,490648.0,7918358.67,3972763.97,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Ocean Downs Casino,2025,November,Education Trust Fund (20%) after 12/8/16 (15%),73597.2,1187753.8,595914.6,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Ocean Downs Casino,2025,November,Local Jurisdictions (5%),24532.4,395917.93,198638.19,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Ocean Downs Casino,2025,November,Ocean Downs Casino (80%),392518.4,6334686.94,3178211.18,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Rocky Gap Casino Resort,2025,November,Gross Terminal Revenue,399849.5,4847458.14,2245027.55,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Rocky Gap Casino Resort,2025,November,Non-Banked Games,0.0,0.0,0.0,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Rocky Gap Casino Resort,2025,November,Banked Games,399849.5,4847458.14,2245027.55,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Rocky Gap Casino Resort,2025,November,Total,399849.5,4847458.14,2245027.55,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Rocky Gap Casino Resort,2025,November,Education Trust Fund (20%) after 12/8/16 (15%),59977.43,727118.75,336754.15,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Rocky Gap Casino Resort,2025,November,Local Jurisdictions (5%),19992.47,242372.88,112251.36,USD
2026-02-04 23:32:37,NOVEMBER-2025-CASINO-REVENUE-DATA.pdf,Table Games Revenue - Rocky Gap Casino Resort,2025,November,Rocky Gap Casino Resort (80%),319879.6,3877966.51,1796022.04,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Total,2025,October,Gross Terminal Revenue,113143445.69,1131426488.23,455164557.14,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Total,2025,October,Education Trust Fund,42821208.33,428607814.94,171959494.72,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Total,2025,October,Casino Operators,53342469.8,533007452.81,214893112.96,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Total,2025,October,Purse Dedication (6%),6792489.42,67931352.77,27327410.28,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Total,2025,October,Local Impact Grants (5.5%),6226772.21,62274220.33,25051587.52,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Total,2025,October,Race Tracks Facility Renewal Account (1%),1131919.79,11319985.27,4553837.65,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Total,2025,October,Lottery (1%),1130463.78,11302823.91,4547261.41,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Total,2025,October,"Small, Minority, Women Business / Commerce",1698122.36,16982838.2,6831852.6,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Total,2025,October,General Fund (0%),0.0,0.0,0.0,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Total,2025,October,Total,113143445.69,1131426488.23,455164557.14,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Total,2025,October,Gross Terminal Revenue,48913127.69,496906430.73,194360187.95,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Total,2025,October,Non-Banked Games,3976931.0,38361312.06,15469605.0,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Total,2025,October,Banked Games,44936196.69,458545118.67,178890582.95,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Total,2025,October,Total,48913127.69,496906430.73,194360187.95,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Total,2025,October,Education Trust Fund (20%) after 12/8/16 (15%),7336969.15,74535964.64,29154028.21,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Total,2025,October,Local Jurisdictions (5%),2445656.38,24845321.48,9718009.36,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,Table Game Revenue - Total,2025,October,Casino (80%),39130502.16,397525144.6,155488150.38,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - MGM National Harbor,2025,October,Gross Terminal Revenue,41919597.72,417665269.39,166139232.64,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - MGM National Harbor,2025,October,Education Trust Fund (41%),17200785.88,171406367.67,68177688.16,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - MGM National Harbor,2025,October,MGM National Harbor (44%),18427579.71,183569937.74,73026149.0,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - MGM National Harbor,2025,October,Purse Dedication (6%),2516725.25,25078350.81,9975182.45,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - MGM National Harbor,2025,October,Local Impact Grants (5.5%),2307127.27,22990024.45,9144486.29,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - MGM National Harbor,2025,October,Race Tracks Facility Renewal Account (1%),419389.65,4178957.02,1662245.89,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - MGM National Harbor,2025,October,Lottery (1%),418808.64,4172043.98,1659685.22,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - MGM National Harbor,2025,October,"Small, Minority, Women Business / Commerce (1.5%)",629181.32,6269587.72,2493795.63,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - MGM National Harbor,2025,October,General Fund (0%),,0.0,0.0,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - MGM National Harbor,2025,October,Total,41919597.72,417665269.39,166139232.64,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Live! Casino & Hotel,2025,October,Gross Terminal Revenue,43232847.11,429874278.67,171483585.52,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Live! Casino & Hotel,2025,October,Education Trust Fund (36%),15578008.5,154919923.13,61799135.68,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Live! Casino & Hotel,2025,October,Live! Casino & Hotel (49%),21166934.72,210438545.75,83948260.59,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Live! Casino & Hotel,2025,October,Purse Dedication (6%),2595371.67,25808771.06,10295439.31,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Live! Casino & Hotel,2025,October,Local Impact Grants (5.5%),2379207.44,23659399.7,9438021.4,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Live! Casino & Hotel,2025,October,Race Tracks Facility Renewal Account (1%),432503.58,4300782.07,1715638.88,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Live! Casino & Hotel,2025,October,Lottery (1%),431978.28,4294664.19,1713229.82,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Live! Casino & Hotel,2025,October,"Small, Minority, Women Business / Commerce (1.5%)",648842.92,6452192.77,2573859.84,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Live! Casino & Hotel,2025,October,General Fund (0%),,0.0,0.0,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Live! Casino & Hotel,2025,October,Total,43232847.11,429874278.67,171483585.52,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,October,Gross Terminal Revenue,11132713.73,106926101.74,43003893.93,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,October,Education Trust Fund (38%),4232776.35,40660119.3,16354654.59,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,October,Horseshoe Casino (47%),5229512.59,50220841.02,20195746.5,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,October,Purse Dedication (6%),668206.47,6418496.07,2581602.46,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,October,Local Impact Grants (5.5%),612542.91,5883865.53,2366582.98,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,October,Race Tracks Facility Renewal Account (1%),111357.59,1069627.27,430210.04,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,October,Lottery (1%),111266.2,1068528.55,429696.75,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,October,"Small, Minority, Women Business / Commerce (1.5%)",167051.62,1604624.0,645400.61,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,October,General Fund (0%),,0.0,0.0,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Horseshoe,2025,October,Total,11132713.73,106926101.74,43003893.93,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Hollywood Casino Perryville,2025,October,Gross Terminal Revenue,5471361.07,62810338.42,23709527.3,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Hollywood Casino Perryville,2025,October,Education Trust Fund (43%),2354493.6,27031964.34,10204248.04,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Hollywood Casino Perryville,2025,October,Hollywood Casino (42%),2295704.5,26350855.96,9946528.25,USD
2026-02-04 23:32:37,OCTOBER-2025-CASINO-REVENUE-DATA.pdf,VLT Gaming Revenue - Hollywood Casino Perryville,2025,October,Purse Dedication (6%),328497.58,3771428.53,1423664.33,USD
